INIA La Estanzuela (LE)
Fecha,Heliofanía (Hrs.),Precip. Acumulada (mm),Heliofanía Relativa (%),Rad.Solar (xHelio)cal/cm²,Precip. Efectiva (mm),Llovió (S:1/N:0)
2020-03-08,6.5,0.0,52.1,407.7,0.0,0.0
2020-03-09,6.5,2.4,52.3,405.6,2.4,1.0
2020-03-10,9.4,0.0,75.9,507.7,0.0,0.0
2020-03-11,0.0,20.0,0.0,168.8,19.3,1.0
2020-03-12,7.2,0.0,58.4,424.0,0.0,0.0
2020-03-13,11.0,0.0,89.6,556.5,0.0,0.0
2020-03-14,0.0,33.0,0.0,165.1,28.5,1.0
2020-03-15,4.6,0.1,37.7,325.5,0.1,1.0
2020-03-16,11.2,0.0,92.0,554.4,0.0,0.0
2020-03-17,2.3,7.3,18.9,241.4,7.3,1.0
2020-03-18,3.5,0.0,28.9,281.3,0.0,0.0
2020-03-19,9.7,0.0,80.4,493.3,0.0,0.0
2020-03-20,11.2,0.0,93.1,541.7,0.0,0.0
2020-03-21,11.1,0.0,92.6,535.2,0.0,0.0
2020-03-22,11.3,0.0,94.6,538.9,0.0,0.0
2020-03-23,11.3,0.0,94.8,535.4,0.0,0.0
2020-03-24,10.7,0.0,90.1,512.1,0.0,0.0
2020-03-25,3.8,0.0,32.1,278.2,0.0,0.0
2020-03-26,8.5,0.0,72.0,432.4,0.0,0.0
2020-03-27,9.7,0.0,82.4,469.4,0.0,0.0
2020-03-28,6.1,0.0,52.0,348.0,0.0,0.0
2020-03-29,6.1,0.0,52.1,345.5,0.0,0.0
2020-03-30,9.7,0.0,83.2,460.2,0.0,0.0
2020-03-31,2.8,0.0,24.1,234.0,0.0,0.0
2020-04-01,3.9,39.9,33.6,267.5,33.3,1.0
2020-04-02,10.2,0.0,88.3,466.9,0.0,0.0
2020-04-03,9.7,0.0,84.2,447.7,0.0,0.0
2020-04-04,10.8,0.0,94.1,479.4,0.0,0.0
2020-04-05,3.5,0.0,30.6,247.0,0.0,0.0
2020-04-06,10.7,0.0,93.8,469.6,0.0,0.0
2020-04-07,9.7,0.0,85.3,435.4,0.0,0.0
2020-04-08,10.7,0.0,94.4,462.9,0.0,0.0
2020-04-09,9.0,0.0,79.6,407.7,0.0,0.0
2020-04-10,10.6,0.0,94.1,453.6,0.0,0.0
2020-04-11,8.9,0.0,79.3,398.7,0.0,0.0
2020-04-12,8.6,0.0,76.9,386.9,0.0,0.0
2020-04-13,0.0,31.6,0.0,127.2,28.8,1.0
2020-04-14,10.4,0.0,93.5,434.6,0.0,0.0
2020-04-15,10.4,0.0,93.8,431.2,0.0,0.0
2020-04-16,10.6,0.0,95.8,433.8,0.0,0.0
2020-04-17,9.9,0.0,89.8,410.4,0.0,0.0
2020-04-18,10.5,0.0,95.5,424.5,0.0,0.0
2020-04-19,10.7,0.0,97.7,427.3,0.0,0.0
2020-04-20,10.5,0.0,96.2,418.3,0.0,0.0
2020-04-21,9.2,0.0,84.5,378.3,0.0,0.0
2020-04-22,4.5,0.0,41.5,243.3,0.0,0.0
2020-04-23,8.5,0.0,78.6,353.1,0.0,0.0
2020-04-24,3.4,3.3,31.5,208.8,3.3,1.0
2020-04-25,0.0,9.0,0.0,113.3,9.0,1.0
2020-04-26,6.9,0.0,64.4,301.3,0.0,0.0
2020-04-27,3.2,14.5,29.9,198.2,14.5,1.0
2020-04-28,0.0,23.4,0.0,110.1,21.5,1.0
2020-04-29,10.3,0.0,96.9,385.7,0.0,0.0
2020-04-30,10.1,0.0,95.3,377.5,0.0,0.0
2020-05-01,9.1,0.0,86.1,348.1,0.0,0.0
2020-05-02,9.4,0.0,89.2,353.5,0.0,0.0
2020-05-03,8.5,1.4,80.9,327.3,1.4,1.0
2020-05-04,2.0,3.8,19.1,156.0,3.8,1.0
2020-05-05,2.3,0.0,22.0,162.5,0.0,0.0
2020-05-06,6.1,0.0,58.5,258.7,0.0,0.0
2020-05-07,7.7,0.0,74.1,297.6,0.0,0.0
2020-05-08,9.3,0.0,89.8,336.0,0.0,0.0
2020-05-09,9.8,0.0,94.9,346.3,0.0,0.0
2020-05-10,9.6,0.0,93.1,338.8,0.0,0.0
2020-05-11,6.8,0.0,66.1,266.9,0.0,0.0
2020-05-12,9.7,0.0,94.6,336.8,0.0,0.0
2020-05-13,9.4,0.0,91.9,327.1,0.0,0.0
2020-05-14,9.5,0.0,93.1,327.5,0.0,0.0
2020-05-15,3.8,0.0,37.3,186.7,0.0,0.0
2020-05-16,9.3,0.0,91.6,318.4,0.0,0.0
2020-05-17,9.5,0.0,93.8,321.2,0.0,0.0
2020-05-18,9.5,0.0,94.0,319.1,0.0,0.0
2020-05-19,9.5,0.0,94.2,317.3,0.0,0.0
2020-05-20,7.4,2.7,73.6,265.8,2.7,1.0
2020-05-21,0.0,0.8,0.0,90.1,0.8,1.0
2020-05-22,0.0,0.0,0.0,89.5,0.0,0.0
2020-05-23,8.7,0.0,87.0,291.4,0.0,0.0
2020-05-24,4.1,0.0,41.1,183.2,0.0,0.0
2020-05-25,4.8,0.0,48.2,198.4,0.0,0.0
2020-05-26,6.1,0.0,61.4,227.2,0.0,0.0
2020-05-27,9.6,0.0,96.8,306.0,0.0,0.0
2020-05-28,9.2,0.0,92.8,295.3,0.0,0.0
2020-05-29,8.9,0.0,90.0,287.2,0.0,0.0
2020-05-30,4.1,0.0,41.5,177.6,0.0,0.0
2020-05-31,4.1,0.0,41.6,176.8,0.0,0.0
2020-06-01,8.6,0.0,87.4,276.9,0.0,0.0
2020-06-02,9.3,0.0,94.6,291.3,0.0,0.0
2020-06-03,9.0,0.0,91.6,283.5,0.0,0.0
2020-06-04,9.4,0.0,95.9,291.5,0.0,0.0
2020-06-05,0.0,0.0,0.0,82.6,0.0,0.0
2020-06-06,0.1,0.7,1.0,84.5,0.7,1.0
2020-06-07,0.0,0.6,0.0,82.0,0.6,1.0
2020-06-08,0.2,0.1,2.0,86.1,0.1,1.0
2020-06-09,6.9,0.0,70.8,232.4,0.0,0.0
2020-06-10,8.7,0.0,89.3,271.2,0.0,0.0
2020-06-11,8.5,0.0,87.3,266.1,0.0,0.0
2020-06-12,1.9,0.0,19.5,122.1,0.0,0.0
2020-06-13,9.4,0.0,96.7,284.8,0.0,0.0
2020-06-14,9.0,0.0,92.6,275.6,0.0,0.0
2020-06-15,4.5,0.0,46.3,177.9,0.0,0.0
2020-06-16,7.2,0.0,74.2,236.1,0.0,0.0
2020-06-17,4.3,31.5,44.3,173.1,28.7,1.0
2020-06-18,3.6,0.7,37.1,157.9,0.7,1.0
2020-06-19,1.2,0.0,12.4,106.0,0.0,0.0
2020-06-20,5.3,18.5,54.6,194.5,17.7,1.0
2020-06-21,3.7,0.4,38.1,160.0,0.4,1.0
2020-06-22,4.9,18.7,50.5,185.9,17.9,1.0
2020-06-23,0.0,3.5,0.0,80.1,3.5,1.0
2020-06-24,0.0,5.4,0.0,80.2,5.4,1.0
2020-06-25,8.3,0.0,85.5,259.9,0.0,0.0
2020-06-26,6.6,0.0,67.9,223.3,0.0,0.0
2020-06-27,5.2,0.0,53.5,193.3,0.0,0.0
2020-06-28,8.0,0.0,82.2,254.4,0.0,0.0
2020-06-29,5.4,8.3,55.4,198.2,8.3,1.0
2020-06-30,0.0,17.7,0.0,81.0,17.3,1.0
2020-07-01,2.8,0.0,28.7,142.4,0.0,0.0
2020-07-02,0.9,0.0,9.2,101.2,0.0,0.0
2020-07-03,4.3,0.1,44.0,176.1,0.1,1.0
2020-07-04,3.2,0.0,32.7,152.4,0.0,0.0
2020-07-05,6.5,0.0,66.4,225.7,0.0,0.0
2020-07-06,7.3,0.0,74.5,244.1,0.0,0.0
2020-07-07,5.0,0.0,50.9,193.9,0.0,0.0
2020-07-08,3.3,0.0,33.6,156.8,0.0,0.0
2020-07-09,8.7,0.0,88.4,278.0,0.0,0.0
2020-07-10,0.0,0.0,0.0,84.3,0.0,0.0
2020-07-11,8.7,0.4,88.1,280.3,0.4,1.0
2020-07-12,4.9,0.0,49.5,195.7,0.0,0.0
2020-07-13,6.4,0.0,64.6,230.5,0.0,0.0
2020-07-14,9.5,0.0,95.8,302.3,0.0,0.0
2020-07-15,9.3,0.0,93.6,299.1,0.0,0.0
2020-07-16,3.0,0.0,30.1,156.0,0.0,0.0
2020-07-17,7.7,8.4,77.2,265.2,8.4,1.0
2020-07-18,2.4,0.1,24.0,143.9,0.1,1.0
2020-07-19,3.5,0.0,34.9,170.4,0.0,0.0
2020-07-20,3.5,0.05,34.9,171.4,0.1,1.0
2020-07-21,0.0,0.1,0.0,90.3,0.1,1.0
2020-07-22,0.0,4.2,0.0,90.9,4.2,1.0
2020-07-23,0.0,16.8,0.0,91.6,16.5,1.0
2020-07-24,5.3,0.0,52.3,218.8,0.0,0.0
2020-07-25,8.4,0.0,82.8,294.7,0.0,0.0
2020-07-26,8.3,0.0,81.5,294.0,0.0,0.0
2020-07-27,5.1,0.0,50.0,218.3,0.0,0.0
2020-07-28,9.3,0.0,90.9,322.2,0.0,0.0
2020-07-29,9.5,0.0,92.7,329.4,0.0,0.0
2020-07-30,9.3,0.0,90.5,326.5,0.0,0.0
2020-07-31,5.0,0.0,48.5,221.9,0.0,0.0
2020-08-01,8.2,0.0,79.4,303.6,0.0,0.0
2020-08-02,2.8,0.0,27.0,169.9,0.0,0.0
2020-08-03,7.7,0.0,74.1,295.1,0.0,0.0
2020-08-04,8.7,0.0,83.5,322.7,0.0,0.0
2020-08-05,4.3,0.0,41.1,212.3,0.0,0.0
2020-08-06,0.0,18.5,0.0,103.1,18.0,1.0
2020-08-07,0.0,9.8,0.0,104.0,9.8,1.0
2020-08-08,3.7,0.0,35.1,201.6,0.0,0.0
2020-08-09,0.0,1.6,0.0,106.0,1.6,1.0
2020-08-10,8.1,0.0,76.4,321.1,0.0,0.0
2020-08-11,9.9,0.0,93.1,371.4,0.0,0.0
2020-08-12,9.2,0.0,86.3,355.4,0.0,0.0
2020-08-13,8.6,0.0,80.4,341.9,0.0,0.0
2020-08-14,8.7,0.0,81.2,347.3,0.0,0.0
2020-08-15,9.6,0.0,89.3,374.5,0.0,0.0
2020-08-16,9.5,0.0,88.0,374.4,0.0,0.0
2020-08-17,10.0,0.0,92.4,391.1,0.0,0.0
2020-08-18,9.1,0.0,83.9,369.0,0.0,0.0
2020-08-19,8.7,0.1,79.9,360.4,0.1,1.0
2020-08-20,9.6,0.0,87.9,388.6,0.0,0.0
2020-08-21,9.4,0.0,85.8,385.9,0.0,0.0
2020-08-22,9.9,0.0,90.1,402.9,0.0,0.0
2020-08-23,10.4,0.0,94.4,420.4,0.0,0.0
2020-08-24,10.0,0.0,90.4,411.8,0.0,0.0
2020-08-25,1.4,5.0,12.6,164.2,5.0,1.0
2020-08-26,0.6,1.01,5.4,142.2,1.0,1.0
2020-08-27,7.9,0.0,70.8,359.0,0.0,0.0
2020-08-28,2.0,0.1,17.9,186.4,0.1,1.0
2020-08-29,0.0,2.1,0.0,128.2,2.1,1.0
2020-08-30,9.9,0.0,87.8,427.2,0.0,0.0
2020-08-31,0.0,0.0,0.0,130.6,0.0,0.0
2020-09-01,0.0,11.4,0.0,131.9,11.4,1.0
2020-09-02,0.0,16.0,0.0,133.1,15.7,1.0
2020-09-03,2.3,0.0,20.2,205.2,0.0,0.0
2020-09-04,4.9,0.0,42.8,287.6,0.0,0.0
2020-09-05,9.0,0.0,78.4,417.7,0.0,0.0
2020-09-06,9.5,0.0,82.5,436.2,0.0,0.0
2020-09-07,9.3,0.0,80.5,433.1,0.0,0.0
2020-09-08,8.8,0.0,75.9,420.1,0.0,0.0
2020-09-09,0.8,0.0,6.9,167.4,0.0,0.0
2020-09-10,8.8,0.0,75.5,425.9,0.0,0.0
2020-09-11,8.2,0.0,70.1,409.3,0.0,0.0
2020-09-12,2.8,0.0,23.9,236.6,0.0,0.0
2020-09-13,2.6,0.0,22.1,231.8,0.0,0.0
2020-09-14,10.4,0.0,88.1,489.8,0.0,0.0
2020-09-15,5.3,0.0,44.8,324.5,0.0,0.0
2020-09-16,10.0,0.0,84.2,482.8,0.0,0.0
2020-09-17,8.6,0.0,72.1,439.0,0.0,0.0
2020-09-18,9.0,0.0,75.3,455.3,0.0,0.0
2020-09-19,10.3,0.0,85.9,501.9,0.0,0.0
2020-09-20,10.8,0.0,89.8,521.8,0.0,0.0
2020-09-21,11.2,0.0,92.9,538.7,0.0,0.0
2020-09-22,9.6,0.0,79.3,486.9,0.0,0.0
2020-09-23,8.7,0.0,71.7,458.7,0.0,0.0
2020-09-24,9.6,3.2,78.9,492.6,3.2,1.0
2020-09-25,0.1,26.0,0.8,165.4,24.3,1.0
2020-09-26,1.6,7.1,13.1,219.0,7.1,1.0
2020-09-27,0.2,0.2,1.6,171.4,0.2,1.0
2020-09-28,11.5,0.0,93.3,570.4,0.0,0.0
2020-09-29,11.4,0.0,92.2,569.8,0.0,0.0
2020-09-30,11.0,0.0,88.8,558.7,0.0,0.0
2020-10-01,8.5,0.0,68.4,472.3,0.0,0.0
2020-10-02,10.4,0.0,83.4,542.7,0.0,0.0
2020-10-03,9.7,0.0,77.6,520.4,0.0,0.0
2020-10-04,5.1,0.9,40.7,356.8,0.9,1.0
2020-10-05,8.2,0.0,65.2,471.2,0.0,0.0
2020-10-06,10.1,0.0,80.1,542.5,0.0,0.0
2020-10-07,11.1,0.0,87.7,581.4,0.0,0.0
2020-10-08,11.7,0.0,92.3,606.2,0.0,0.0
2020-10-09,11.7,0.0,92.0,608.7,0.0,0.0
2020-10-10,11.6,0.8,91.0,607.8,0.8,1.0
2020-10-11,10.4,0.0,81.3,565.8,0.0,0.0
2020-10-12,10.8,0.0,84.2,583.2,0.0,0.0
2020-10-13,11.2,0.0,87.1,600.4,0.0,0.0
2020-10-14,11.5,0.0,89.2,614.1,0.0,0.0
2020-10-15,3.4,0.0,26.3,312.6,0.0,0.0
2020-10-16,10.9,0.0,84.1,596.3,0.0,0.0
2020-10-17,2.9,3.0,22.3,296.6,3.0,1.0
2020-10-18,9.8,0.1,75.2,559.1,0.1,1.0
2020-10-19,6.2,42.0,47.5,424.6,34.7,1.0
2020-10-20,0.0,5.4,0.0,190.3,5.4,1.0
2020-10-21,5.7,26.5,43.4,408.8,22.0,1.0
2020-10-22,0.0,8.0,0.0,192.3,8.0,1.0
2020-10-23,1.9,0.0,14.4,266.1,0.0,0.0
2020-10-24,2.4,0.0,18.1,286.5,0.0,0.0
2020-10-25,1.2,5.0,9.0,241.4,5.0,1.0
2020-10-26,11.6,0.0,87.3,644.3,0.0,0.0
2020-10-27,12.0,0.0,90.0,661.4,0.0,0.0
2020-10-28,4.0,0.0,29.9,353.1,0.0,0.0
2020-10-29,11.6,0.0,86.6,649.8,0.0,0.0
2020-10-30,10.5,0.0,78.2,608.8,0.0,0.0
2020-10-31,11.2,0.0,83.3,637.8,0.0,0.0
2020-11-01,12.0,0.0,89.0,670.8,0.0,0.0
2020-11-02,12.0,0.0,88.8,672.5,0.0,0.0
2020-11-03,11.8,0.0,87.1,666.3,0.0,0.0
2020-11-04,11.6,0.0,85.5,660.0,0.0,0.0
2020-11-05,12.0,0.0,88.2,677.3,0.0,0.0
2020-11-06,9.6,0.0,70.5,584.4,0.0,0.0
2020-11-07,12.0,0.0,87.9,680.6,0.0,0.0
2020-11-08,11.8,0.0,86.3,674.0,0.0,0.0
2020-11-09,0.3,0.0,2.2,219.4,0.0,0.0
2020-11-10,11.6,0.0,84.5,669.0,0.0,0.0
2020-11-11,11.7,0.0,85.0,674.2,0.0,0.0
2020-11-12,11.5,0.0,83.5,667.7,0.0,0.0
2020-11-13,11.6,0.0,84.0,672.8,0.0,0.0
2020-11-14,1.8,1.2,13.0,282.8,1.2,1.0
2020-11-15,8.2,0.0,59.2,539.2,0.0,0.0
2020-11-16,11.8,0.0,85.0,684.4,0.0,0.0
2020-11-17,11.4,0.0,82.0,669.6,0.0,0.0
2020-11-18,9.2,0.0,66.0,582.2,0.0,0.0
2020-11-19,12.2,0.0,87.5,703.6,0.0,0.0
2020-11-20,12.1,0.0,86.6,700.6,0.0,0.0
2020-11-21,8.6,0.0,61.5,560.9,0.0,0.0
2020-11-22,11.4,0.0,81.4,674.4,0.0,0.0
2020-11-23,12.3,0.0,87.7,711.6,0.0,0.0
2020-11-24,5.1,20.02,36.3,422.0,19.3,1.0
2020-11-25,3.9,2.6,27.7,374.2,2.6,1.0
2020-11-26,11.6,0.0,82.3,685.7,0.0,0.0
2020-11-27,12.1,0.0,85.8,706.9,0.0,0.0
2020-11-28,4.6,7.2,32.6,404.1,7.2,1.0
2020-11-29,9.2,0.1,65.1,590.7,0.1,1.0
2020-11-30,12.2,0.0,86.2,712.9,0.0,0.0
2020-12-01,9.0,0.0,63.6,584.0,0.0,0.0
2020-12-02,2.2,20.0,15.5,308.7,19.3,1.0
2020-12-03,11.1,0.0,78.2,670.2,0.0,0.0
2020-12-04,6.9,0.0,48.6,500.3,0.0,0.0
2020-12-05,11.1,0.0,78.1,671.3,0.0,0.0
2020-12-06,12.3,0.0,86.4,720.3,0.0,0.0
2020-12-07,12.2,0.0,85.7,716.6,0.0,0.0
2020-12-08,11.6,0.0,81.5,693.0,0.0,0.0
2020-12-09,11.8,0.0,82.8,701.5,0.0,0.0
2020-12-10,12.2,0.0,85.6,718.0,0.0,0.0
2020-12-11,2.5,1.7,17.5,323.5,1.7,1.0
2020-12-12,2.4,17.9,16.8,319.7,17.5,1.0
2020-12-13,3.0,0.0,21.0,344.2,0.0,0.0
2020-12-14,11.3,0.0,79.1,682.6,0.0,0.0
2020-12-15,0.0,0.0,0.0,222.3,0.0,0.0
2020-12-16,12.1,0.0,84.7,715.5,0.0,0.0
2020-12-17,12.5,0.0,87.5,732.1,0.0,0.0
2020-12-18,8.0,9.1,55.9,548.5,9.1,1.0
2020-12-19,8.4,0.0,58.7,564.9,0.0,0.0
2020-12-20,10.9,0.0,76.2,666.9,0.0,0.0
2020-12-21,13.4,0.0,93.7,768.8,0.0,0.0
2020-12-22,13.1,0.0,91.7,756.9,0.0,0.0
2020-12-23,13.1,0.0,91.7,756.8,0.0,0.0
2020-12-24,13.0,0.0,91.0,752.6,0.0,0.0
2020-12-25,6.0,0.0,42.0,467.2,0.0,0.0
2020-12-26,13.0,0.0,91.0,752.4,0.0,0.0
2020-12-27,12.8,0.0,89.7,744.3,0.0,0.0
2020-12-28,9.2,0.0,64.5,597.2,0.0,0.0
2020-12-29,6.9,14.0,48.4,503.3,14.0,1.0
2020-12-30,5.9,0.0,41.4,462.4,0.0,0.0
2020-12-31,12.9,0.0,90.6,747.6,0.0,0.0
2021-01-01,0.2,0.1,1.4,229.8,0.1,1.0
2021-01-02,12.5,0.0,87.8,730.6,0.0,0.0
2021-01-03,9.9,0.0,69.6,624.4,0.0,0.0
2021-01-04,10.5,0.0,73.9,648.8,0.0,0.0
2021-01-05,5.7,21.6,40.1,452.9,20.6,1.0
2021-01-06,9.0,0.2,63.4,586.9,0.2,1.0
2021-01-07,11.5,0.0,81.1,688.1,0.0,0.0
2021-01-08,12.2,3.2,86.2,716.3,3.2,1.0
2021-01-09,5.7,0.2,40.3,451.4,0.2,1.0
2021-01-10,12.4,17.7,87.7,723.1,17.3,1.0
2021-01-11,0.4,7.4,2.8,235.2,7.4,1.0
2021-01-12,11.7,0.0,83.0,693.7,0.0,0.0
2021-01-13,12.7,0.0,90.1,733.4,0.0,0.0
2021-01-14,13.0,0.0,92.4,744.9,0.0,0.0
2021-01-15,1.7,15.8,12.1,286.3,15.6,1.0
2021-01-16,7.7,0.0,54.9,528.9,0.0,0.0
2021-01-17,11.9,0.0,84.9,698.2,0.0,0.0
2021-01-18,12.5,0.0,89.3,721.7,0.0,0.0
2021-01-19,12.9,0.2,92.3,736.9,0.2,1.0
2021-01-20,12.4,0.0,88.9,715.7,0.0,0.0
2021-01-21,12.6,0.0,90.5,722.8,0.0,0.0
2021-01-22,12.6,0.0,90.6,722.1,0.0,0.0
2021-01-23,12.6,0.0,90.8,720.9,0.0,0.0
2021-01-24,12.0,0.0,86.6,695.6,0.0,0.0
2021-01-25,12.7,0.0,91.8,722.8,0.0,0.0
2021-01-26,3.9,0.0,28.2,368.2,0.0,0.0
